scientificName,kingdom,family,vernacularName,previousIdentifications,individualCount,longitudeDecimal,latitudeDecimal,continent,country,countryCode,stateProvince,locality,eventDate,eventTime
Dendrocygna arborea,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,West Indian Whistling Duck,,30,-81.357835801318,19.279985160669,North America,Cayman Islands,KY,,Cayman Islands - George Town,2013-04-25,
Egretta tricolor,Animalia,HERONS_ARDEIDAE,Tricolored Heron,,1,-81.232942342758,19.29166638132,North America,Cayman Islands,KY,,Cayman Islands,1980-01-31,
Egretta thula,Animalia,HERONS_ARDEIDAE,Snowy Egret,,1,-81.232931613922,19.291762582105,North America,Cayman Islands,KY,,Cayman Islands,1980-01-31,
Fulica americana americana,Animalia,RAILS_RALLIDAE,American Coot ssp americana,,1,-81.36157869623403,19.2867891465455,North America,Cayman Islands,KY,,Cayman Islands - George Town,2013-04-02,
Himantopus mexicanus,Animalia,STILTS_AND_AVOCETS_RECURVIROSTRIDAE,Black-necked Stilt,,1,-81.36063675,19.28648661,North America,Cayman Islands,KY,,Cayman Islands - George Town,2018-05-25,16:36
Chordeiles gundlachii,Animalia,NIGHTJARS_CAPRIMULGIDAE,Antillean Nighthawk,,1,-81.32669777,19.28702802,North America,Cayman Islands,KY,,Cayman Islands - George Town,2018-05-25,18:58
Tyto furcata,Animalia,BARN_OWLS_TYTONIDAE,American Barn Owl,,1,-81.38487783,19.31724363,North America,Cayman Islands,KY,,Cayman Islands - George Town,2018-05-23,
Gallinula galeata,Animalia,RAILS_RALLIDAE,Common Gallinule,,1,-81.18472283,19.34630946,North America,Cayman Islands,KY,,Cayman Islands,2018-05-21,13:06
Dendrocygna arborea,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,West Indian Whistling Duck,,75,-81.3578349003,19.2798811042,North America,Cayman Islands,KY,,Cayman Islands - George Town,2015-04-25,
