scientificName,kingdom,family,vernacularName,previousIdentifications,individualCount,longitudeDecimal,latitudeDecimal,continent,country,countryCode,stateProvince,locality,eventDate,eventTime
Sula leucogaster,Animalia,GANNETS_AND_BOOBIES_SULIDAE,Brown Booby,,1,105.68446,-10.47733,Australia,Christmas Island,CX,,Christmas Island - Christmas Island NP,2019-07-11,08:17
Papasula abbotti,Animalia,GANNETS_AND_BOOBIES_SULIDAE,Abbott's Booby,,1,105.633377075195,-10.4727544784546,Australia,Christmas Island,CX,,Christmas Island - Christmas Island NP,2019-11-07,09:16
